Timestamp,¿Está interesado en las noticias a los siguientes niveles geográficos? Seleccione todos los que se apliquen.,¿Cuáles de estos temas le interesan más? Seleccione hasta cinco.,¿Le interesa alguna de estas historias especiales? Seleccione todos los que se apliquen.,"¿Hay algunas historias específicas que le gustaría ver más frecuentemente en las noticias locales? Por ejemplo, artículos de investigación, perfil de negocios, columnas de opinión, caricaturas, etc.",¿En qué lenguaje prefiere recibir sus noticias? [TV/Video],¿En qué lenguaje prefiere recibir sus noticias? [Radio/Audio/Podcast],¿En qué lenguaje prefiere recibir sus noticias? [Impreso/Texto],¿Cómo recibe sus noticias **más frecuentemente**?,"¿Cuáles fuentes de información específicas usa usted más frecuentemente? Por favor anótelos aquí. Por ejemplo, Hartford Courant, Record Journal, noticiero FOX , CNN, NPR, Facebook, Patch, La Voz, Telemundo, etc.",¿Como **preferiría** recibir sus noticias?,"¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias nacionales (como CNN, Univisión)]","¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias locales (como el Record-Journal, Patch, el Hartford Courant, CT Mirror)]","¿Cuánto confía en las noticias que vienen de… [Medios sociales (como Facebook, Twitter, TikTok, YouTube, Instagram)]",¿Cuánto confía en las noticias que vienen de… [Familiares/amistades/verbalmente],¿Qué tanto está de acuerdo con estas declaraciones? [Confío en las fuentes de noticias que recibo acerca de mi comunidad.],¿Qué tanto está de acuerdo con estas declaraciones? [El noticiero local cubre temas que son importantes para mí.],"¿Qué tanto está de acuerdo con estas declaraciones? [Las noticias locales reflejan mis creencias, valores y costumbres.]",¿En qué pueblo vive?,¿Se identifica como hispano/latino/latinx?,¿En qué país nació?,¿Cuál es su rango de edad?,¿Cuál es su identidad de género?,¿Qué idioma habla en su hogar?,¿Alguno de los siguientes lo describen?,"¿Tiene acceso a una computadora portátil, computadora en su casa o dispositivo con conexión a internet, como un teléfono inteligente o iPad?",¿Tiene acceso a internet en su casa?,¿Está registrado/a para votar?,"Si desea recibir un cupón digital de CTown Supermarket, por completar la encuesta, por favor ingrese su dirección de correo electrónico a continuación. Este cupón es válido para $5 de descuento en compras de $50 o más.","Si usted ingresó su correo electrónico arriba, ¿también le gustaría recibir el boletín electrónico de Record-Journal Latino Lab?",¿Le interesa ser contactado para participar en un grupo focal para que podamos comprender mejor sus respuestas a las preguntas de esta encuesta?,¿Hay algo más que le gustaría dejarnos saber?
2022/07/29 6:35:38 PM AST,Internacional,Educación;Salud,Temas sobre adolescentes;Temas acerca de participacion comunitaria,Ninguno,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision and CBC,TV,Un poco,Para nada,Para nada,Un poco,Neutral,De acuerdo,Neutral,Wallingford,Sí,Mexico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/07/29 6:54:44 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Políticas;Salud;Tecnología;Economia,Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,Cosas positiva,Español,Español,Español,TV,"CNN, Univision",Medios sociales,Un poco,Para nada,Mucho,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,Informacion sobre donde pueden votar
2022/07/29 7:10:50 PM AST,Local;Nacional;Internacional,"Música, arte y cultura;Negocios locales;Educación;Salud;Finanzas y educación financiera;Tecnología",Temas acerca de familias con niños;Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,"Columnas de negocios, emprendimiento, nurvas oportunidades para los jovenes y conferences para jovenes, educacion sobre nutrition",Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook and CNN,Medios sociales,Para nada,Para nada,Para nada,Para nada,Neutral,En desacuerdo,En desacuerdo,Meriden,Sí,Ecuador,50-59,Hombre,Ambos: inglés y español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,NA,"Unir a la comunidad Latina y tender mas representes y lideres y educacion financera, valores y respeto"
2022/07/30 7:09:44 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria;Ninguno de estos,No,Ambos: inglés y español,NA,Ambos: inglés y español,Medios sociales,Record journal,Periódicos,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Wallingford,Prefiero no decir,NA,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Prefiero no decir,Prefiero no decir,REMOVED,Sí,NA,No
2022/07/30 7:45:16 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud;Oportunidades de participación comunitaria",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Perfil de negocios,Español,Español,Español,Medios sociales,"Telemundo,Facebook",Medios sociales,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Wallingford,Sí,Honduras,40-49,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA,NA
2022/07/30 10:51:28 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Deportes;Políticas;Salud;Asuntos ambientales y cambio de climático,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad,Articulos de investigative,Español,Español,Español,Aplicaciones de noticias,De todas,TV,Un poco,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Puerto Rico,50-59,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,NA,Nothing
2022/07/30 10:58:31 AM AST,Estatal;Nacional;Internacional,"Políticas;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de propietarios de pequeñas empresas,Temas de negocios latinos,No uso este formato,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,"Univision; CNN, Facebook, Record Journal",Medios sociales,Para nada,Un poco,Mucho,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad;Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,No,NA,Es importante  importante recoger opinión de latinos
2022/07/30 11:00:35 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Políticas;Migration y avanze de la comunidad,Temas acerca de familias con niños,Noticias locales,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,En linea,Medios sociales,Para nada,Para nada,Un poco,Un poco,NA,Neutral,Neutral,Pennsylvania,Sí,Mexico,30-39,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,Temas sobre la union y por que es importance la union
2022/07/30 11:28:56 AM AST,Internacional,"Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Diversidad y justicia social",Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,Cultura popular,Ambos: inglés y español,No uso este formato,Ambos: inglés y español,Aplicaciones de noticias,Telemundo,TV,Para nada,Un poco,Para nada,Para nada,Neutral,En desacuerdo,En desacuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,No,NA,NA
2022/07/30 11:32:29 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Negocios locales;Salud;Eventos locales,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Informacion de todo,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision,TV,Para nada,Para nada,Para nada,Para nada,Neutral,Neutral,En desacuerdo,Wallingford,Sí,Puerto Rico,Prefiero no decir,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,Nothing for now
2022/07/30 11:41:17 AM AST,Nacional;Internacional,"Música, arte y cultura;Negocios locales;Educación;Salud;Oportunidades de participación comunitaria",Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,NA,Español,Español,Español,TV,Telemundo Univisión,TV,Mucho,Para nada,Mucho,Para nada,En desacuerdo,De acuerdo,En desacuerdo,Meriden,Sí,Republica Domenicana,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,No,NA,NA
2022/07/30 11:48:18 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Internacional,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de las personas de la tercera edad,NA,Español,Español,Español,Medios sociales,Telemundo,Aplicaciones de noticias,Mucho,Un poco,Para nada,Para nada,En desacuerdo,Neutral,Neutral,Meriden,Sí,Puerto Rico,60-69,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,No,No,No,NOT PROVIDED,No,NA,NA
2022/07/30 11:56:41 AM AST,Local;Internacional,Deportes;Finanzas y educación financiera;Tecnología,Temas acerca de jóvenes,Reported de la comunidad,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Fox News,TV,Un poco,Mucho,Para nada,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Colombia,60-69,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/07/30 12:03:06 PM AST,Local;Regional/Nueva Inglaterra/NYC Metro,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de propietarios de pequeñas empresas,Historia de la salsa y música popular,Ambos: inglés y español,Ambos: inglés y español,Inglés,Aplicaciones de noticias,Telemundo Fox,TV,Mucho,Un poco,Para nada,Para nada,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA,NA
2022/07/30 12:18:58 PM AST,Local;Estatal;Internacional,Deportes;Educación;Salud;Eventos locales,Temas acerca de familias con niños;Temas acerca de participacion comunitaria,NA,Inglés,NA,NA,Periódicos,"CNN, FOX",Periódicos,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Panama,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,NA,NA
2022/07/30 1:51:01 PM AST,Local;Estatal;Nacional,"Políticas;Educación;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera",Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria,NA,Español,Español,Español,TV,Univision,TV,Mucho,Mucho,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,California,18-29,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad;Soy un estudiante,Sí,Sí,Sí,REMOVED,Sí,NA,NA
2022/07/31 10:25:54 AM AST,Local;Internacional,"Deportes;Políticas;Música, arte y cultura;Educación;Salud",Temas acerca de familias con niños,NA,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo Univisión CNN,Aplicaciones de noticias,Un poco,Para nada,Un poco,Mucho,Neutral,De acuerdo,En desacuerdo,East Hartford,Sí,Honduras,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,NA
2022/07/31 10:39:05 AM AST,Local,"Música, arte y cultura;Educación;Salud;Eventos locales;Oportunidades de participación comunitaria",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad,Programas de ayuda social,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,"Record Journal, Telemundo",Medios sociales,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Wallingford,No,EEUU,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA,Información del Récord Journal debe ser gratis en internet
2022/07/31 10:49:45 AM AST,Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Salud mental en la juventud,Ambos: inglés y español,Ambos: inglés y español,Español,TV,Telemundo,Periódicos,Un poco,Mucho,Un poco,Para nada,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA,Esta encuesta es importante
2022/07/31 10:59:02 AM AST,Local;Internacional,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de las personas de la tercera edad,NA,Español,Español,No uso este formato,Medios sociales,Record Journal,TV,Un poco,Un poco,Un poco,Mucho,En desacuerdo,En desacuerdo,En desacuerdo,Wallingford,Sí,Mexico,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,No,NA,Es necesario fortalecer a la comunidad hispana
2022/07/31 11:04:54 AM AST,Local;Internacional,Políticas;Educación;Eventos locales;Asuntos ambientales y cambio de climático,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de participacion comunitaria,Articulos de investigacion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Univision,Aplicaciones de noticias,Mucho,Para nada,Un poco,Un poco,Neutral,De acuerdo,Neutral,Meriden,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/31 11:20:22 AM AST,Estatal;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de familias con niños,Educación familiar,Ambos: inglés y español,Inglés,No uso este formato,Medios sociales,Telemundo Univisión CNN Fox,Medios sociales,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,En desacuerdo,Meriden,Sí,Ecuador,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,Informes sobre crisis económica es importante conocer
2022/07/31 11:26:20 AM AST,Internacional,Deportes;Políticas;Negocios locales;Educación;Salud,Temas acerca de familias con niños,Salud mental,Ambos: inglés y español,Ambos: inglés y español,No uso este formato,TV,Telemundo Univisión Fox CNN,Aplicaciones de noticias,Un poco,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,En desacuerdo,Meriden,Sí,Ecuador,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,Deben dar noticias de cómo superar la crisis económica que se viene
2022/07/31 11:27:54 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Educación;Salud;Tecnología;Comida,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Todos,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook,Medios sociales,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Middletown,Sí,Ecuador,50-59,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/31 11:38:09 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de propietarios de pequeñas empresas,Investigative articles and Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,Record Journal,Aplicaciones de noticias,Un poco,Un poco,Un poco,Un poco,Neutral,De acuerdo,En desacuerdo,Meriden,Sí,Puerto Rico,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/31 11:42:56 AM AST,Internacional,Deportes;Políticas,Temas acerca de propietarios de pequeñas empresas,Perfil de negocios,Español,Español,Español,Medios sociales,Facebook,Aplicaciones de noticias,Para nada,Un poco,Mucho,Mucho,Neutral,Neutral,En desacuerdo,Meriden,Sí,Puerto Rico,30-39,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/07/31 9:19:13 PM AST,Local;Nacional;Internacional,Deportes;Negocios locales;Educación;Salud;Eventos locales;Oportunidades de participación comunitaria;Diversidad y justicia social;Tecnología,Temas acerca de familias con niños,Opinion,Español,NA,NA,TV,Telemundo,TV,Mucho,NA,Un poco,NA,De acuerdo,De acuerdo,Neutral,Wallingford,Prefiero no decir,Guatemala,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,No,No,No,NOT PROVIDED,No,NA,NA
2022/08/02 5:20:26 PM AST,Local;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de familias con niños,NA,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision FOX,TV,Mucho,Mucho,Para nada,Para nada,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Mexico,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,NA,NA
2022/08/02 5:40:40 PM AST,Local;Estatal,"Políticas;Música, arte y cultura;Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños,Salud mental,Español,Español,Español,TV,Univision,Aplicaciones de noticias,Un poco,Un poco,Para nada,Un poco,Neutral,De acuerdo,Neutral,Meriden,Sí,Ecuador,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,NA
2022/08/02 5:47:58 PM AST,Local;Estatal;Internacional,"Deportes;Políticas;Música, arte y cultura;Educación;Salud",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad,Salud mental,Ambos: inglés y español,Español,Ambos: inglés y español,Aplicaciones de noticias,Telemundo CNN,TV,Un poco,Mucho,Para nada,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Peru,70 o mayor,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,No,NA,NA
2022/08/02 5:54:07 PM AST,Local;Nacional;Internacional,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de familias con niños;Temas acerca de propietarios de pequeñas empresas,Salud mental,Ambos: inglés y español,NA,No uso este formato,TV,CNN Telemundo,Medios sociales,Un poco,Mucho,Para nada,Un poco,Neutral,Neutral,En desacuerdo,Meriden,Sí,Peru,50-59,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA,Interesante esta clase de investigación
2022/08/02 6:05:28 PM AST,Local;Internacional,"Música, arte y cultura;Educación;Salud;Eventos locales",Temas acerca de familias con niños;Temas acerca de participacion comunitaria,Inmigración,Español,Español,Español,Aplicaciones de noticias,Telemundo,Medios sociales,Mucho,Mucho,Un poco,Un poco,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Mexico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,NA
2022/08/02 6:52:21 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Políticas;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de familias con niños,Salud mental,Español,Español,Español,Radio,Telemundo,TV,Un poco,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Mexico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,NA,Me gustaría que las noticias de record Journal Sean gratis por internet
2022/08/02 7:02:21 PM AST,Estatal,"Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales",Temas sobre adolescentes,NA,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Fox Telemundo,TV,Mucho,Para nada,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,EEUU (puerto Rico),50-59,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA,NA
2022/08/02 8:25:29 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria",Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,NA,Español,NA,Español,TV,NA,Aplicaciones de noticias,Un poco,Un poco,Un poco,Un poco,Neutral,De acuerdo,Neutral,Meriden,Sí,Perú,40-49,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,Sí,NA,NA
2022/08/02 10:10:36 PM AST,Local;Estatal,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas sobre adolescentes;Temas acerca de participacion comunitaria,NA,Español,NA,NA,Aplicaciones de noticias,NA,Aplicaciones de noticias,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,NA
